36.7968, -76.1767, 1363878661.4218
34.882202, -81.8511, 1363878661.4294
40.757797, -89.6098, 1363878661.4371
32.7948, -95.636, 1363878661.4445
42.977707, -85.711, 1363878661.4521
40.839905, -73.9422, 1363878661.4597
38.487198, -76.0867, 1363878661.4672
61.1886, -149.8878, 1363878661.4747
33.780304, -84.7719, 1363878661.4822
34.694504, -82.2789, 1363878661.4898
34.220505, -77.8702, 1363878661.4971
34.7193, -86.5604, 1363878661.5046
29.5878, -95.2241, 1363878661.512
42.749496, -73.5951, 1363878661.5196
40.260498, -75.6155, 1363878661.5271
34.6342, -82.4211, 1363878661.5344
35.902206, -78.6283, 1363878661.5419
37.7014, -97.4405, 1363878661.5494
53.600006, -2.300003, 1363878661.5586
29.056305, -82.0257, 1363878661.5668
39.452606, -105.5522, 1363878661.5743
42.222305, -85.9043, 1363878661.5816
42.942505, -85.6161, 1363878661.589
38.214493, -85.2053, 1363878661.5967
26.311005, -80.1009, 1363878661.6041
35.902206, -78.6283, 1363878661.6115
51.516693, 14.016693, 1363878661.6191
51.8667, 10.683304, 1363878661.6265
42.749496, -73.5951, 1363878661.6339
36.118896, -93.984, 1363878661.6413
39.922104, -75.2945, 1363878721.4268
36.0607, -95.8064, 1363878721.435
53.3667, -1.5, 1363878721.4426
42.643295, -73.8748, 1363878721.4501
41.710495, -87.5645, 1363878721.4574
37.3956, -92.751, 1363878721.4649
34.7984, -77.3592, 1363878721.4724
42.749496, -73.5951, 1363878721.4801
43.664597, 7.1533966, 1363878721.4875
33.943207, -84.318, 1363878721.495
36.7968, -76.1767, 1363878721.5023
34.882202, -81.8511, 1363878721.5099
40.757797, -89.6098, 1363878721.5173
32.7948, -95.636, 1363878721.5255
42.977707, -85.711, 1363878721.5331
40.839905, -73.9422, 1363878721.5406
38.487198, -76.0867, 1363878721.5481
61.1886, -149.8878, 1363878721.5554
33.780304, -84.7719, 1363878721.5628
34.694504, -82.2789, 1363878721.5733
34.220505, -77.8702, 1363878721.5815
34.7193, -86.5604, 1363878721.5891
